indicator_code,indicator_name,year,value,unit
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",1993,52,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",1994,53,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",1995,47,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",1996,50,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",1997,52,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",1998,54,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",1999,56,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2000,57,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2001,59,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2002,60,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2003,62,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2004,63,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2005,61,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2006,59,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2007,57,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2008,56,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2009,56,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2010,57,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2011,59,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2012,63,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2013,68,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2014,71,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2015,75,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2016,75,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2017,76,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2018,79,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2019,81,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2020,83,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2021,81,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2022,82,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2023,84,percent_children_12_23m
SH.IMM.MEAS,"Immunization, measles (% of children ages 12-23 months)",2024,86,percent_children_12_23m
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",1980,2,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",1981,3,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",1982,5,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",1983,15,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",1984,23,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",1985,30,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",1986,34,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",1987,36,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",1988,38,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",1989,40,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",1990,54,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",1991,50,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",1992,42,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",1993,37,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",1994,39,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",1995,58,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",1996,46,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",1997,52,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",1998,58,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",1999,60,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",2000,61,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",2001,63,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",2002,64,percent_one_year_olds
SH.IMM.POL3,"Immunization, Pol3 (% of one-year-old children)",2003,66,percent_one_year_olds
