week_end_date,change_category,rank_in_category,item_description,unit,price_current_pkr,price_previous_week_pkr,price_year_ago_pkr,wow_change_pct,yoy_change_pct,weight_lowest_group_pct,weight_combined_pct,impact_lowest_group_pct_points,impact_combined_pct_points,source_url
2025-11-27,increase,3,Pulse Moong (Washed),1 Kg,379.97,372.8,385.05,1.92,-1.32,0.8715,0.4816,3.019586244e-05,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,increase,4,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,1509.4,1492.75,1382.57,1.12,9.17,3.2833,1.4648,0.01860065126,0.008165848989,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,increase,5,Bananas (Kela) Local,1 Dozen,130.9,130.06,117.64,0.65,11.27,0.7124,0.9413,0.0064317187,0.008374465569,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,increase,6,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,2950.8,2932.01,2742.2,0.64,7.61,2.148,3.126,0.007639553198,0.01096727163,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,increase,7,Powdered Milk NIDO 390 gm Polybag,Each,1124.33,1119.52,1034.92,0.43,8.64,0.0803,0.3817,0.0002113710371,0.0009536757943,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,increase,8,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,585.77,583.54,557.58,0.38,5.06,3.2833,1.4648,0.006824264912,0.003010039226,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,increase,9,Cigarettes Capstan 20'S Packet,Each,243.81,243.2,232.06,0.25,5.06,1.617,1.0931,0.004197224879,0.002801422646,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,increase,10,Firewood Whole,40 Kg,1430.97,1428.07,1269.22,0.2,12.74,5.0813,1.1969,0.01872143471,0.004351145812,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,increase,11,Sugar Refined,1 Kg,189.98,189.61,131.85,0.2,44.09,5.1148,3.1584,0.08944014455,0.05453833449,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,increase,12,Shirting (Average Quality),1 mtr,506.6,506.07,476.44,0.1,6.33,0.0317,0.101,0,5.960473715e-05,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,increase,13,Mutton (Average Quality),1 Kg,2100.99,2100.83,1957.4,0.01,7.34,0.5498,2.4387,0.0002415668995,0.0009834781629,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,increase,14,Beef with Bone (Average Quality),1 Kg,1157.32,1157.17,1020.02,0.01,13.46,2.4988,3.3533,0.001841947609,0.002443794223,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,decrease,1,Tomatoes,1 Kg,136.48,190.59,186.05,-28.39,-26.64,1.4395,0.9816,-0.5352216618,-0.3601914266,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,decrease,2,Onions,1 Kg,121.79,135.45,150.45,-10.08,-19.05,2.6815,1.6822,-0.2973386575,-0.1840892307,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,decrease,3,Potatoes,1 Kg,75.58,79.21,116.21,-4.58,-34.96,2.2955,1.2157,-0.01340696292,-0.007003556615,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,decrease,4,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,Each,68.44,70.17,71.46,-2.47,-4.23,0.2844,0.2279,-0.001902339334,-0.001490118429,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,decrease,5,Pulse Gram,1 Kg,275.56,278.86,387.88,-1.18,-28.96,0.7967,0.4711,-0.003412132456,-0.001996758694,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,decrease,6,Garlic (Lehsun),1 Kg,416.64,421.36,677.85,-1.12,-38.54,0.6807,0.5795,0.001721164159,0.00146031606,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,decrease,7,Eggs Hen (Farm),1 Dozen,351.36,354.01,355.98,-0.75,-1.3,1.178,1.4424,-0.006492110425,-0.007867825303,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,decrease,8,Wheat Flour Bag,20 Kg,2134.85,2149.93,1834.91,-0.7,16.35,6.1372,3.9725,-0.03925462117,-0.02506379197,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,decrease,9,Gur (Average Quality),1 Kg,240.33,241.98,206.76,-0.68,16.24,0.2341,0.1075,-0.002566648308,-0.001192094743,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,decrease,10,Chicken Farm Broiler (Live),1 Kg,357.99,359.65,357.54,-0.46,0.13,2.9269,3.8681,-0.02294885546,-0.02992157805,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,decrease,11,Pulse Masoor (Washed),1 Kg,289.53,290.28,301.6,-0.26,-4,0.6545,0.4608,-0.001389009672,-0.0009536757943,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,decrease,12,Pulse Mash (Washed),1 Kg,441.93,442.66,519.75,-0.16,-14.97,0.2855,0.3269,-6.039172488e-05,-5.960473715e-05,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,unchanged,1,Rice Basmati Broken (Average Quality),1 Kg,215.78,215.78,205.15,0,5.18,2.961,1.2636,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,unchanged,2,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,156.75,156.75,161.64,0,-3.03,0.5922,0.1671,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,unchanged,3,Bread plain (Small Size),Each,110.73,110.73,108.85,0,1.73,0.1041,0.5698,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,unchanged,4,Milk fresh (Un-boiled),1 Ltr,202.93,202.93,197.04,0,2.99,17.5449,18.3937,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,unchanged,5,Curd (Dahi) Loose,1 Kg,238.55,238.55,231.06,0,3.24,0.7366,1.8181,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,unchanged,6,Mustard Oil (Average Quality),1 Kg,540.89,540.89,557.12,0,-2.91,0.0216,0.0341,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,unchanged,7,Chilies Powder NATIONAL 200 gm Packet,Each,322.29,322.29,320,0,0.72,1.3896,0.8454,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,unchanged,8,Tea Lipton Yellow Label 190 gm Packet,Each,447.06,447.06,543.78,0,-17.79,3.1478,2.3913,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,unchanged,9,Cooked Beef at Average Hotel,Per Plate,315.49,315.49,298.6,0,5.66,0.5033,1.0497,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,unchanged,10,Cooked Daal at Average Hotel,Per Plate,167.79,167.79,160.91,0,4.28,1.3118,1.3014,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,unchanged,11,Tea Prepared Ordinary,Per Cup,62.65,62.65,61.03,0,2.65,2.5003,2.3564,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,unchanged,12,"Long Cloth 57"" Gul Ahmed/Al Karam",1 mtr,660.47,660.47,617,0,7.05,4.2221,3.9577,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,unchanged,13,Lawn Printed Gul Ahmed/Al Karam,1 mtr,662.54,662.54,611.82,0,8.29,2.3442,2.1473,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,unchanged,14,Georgette (Average Quality),1 mtr,306.83,306.83,291.97,0,5.09,0.7584,0.9024,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,unchanged,15,Gents Sandal Bata,Pair,2499,2499,2499,0,0,0.635,0.5122,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,unchanged,16,Gents Sponge Chappal Bata,Pair,599,599,599,0,0,0.211,0.164,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,unchanged,17,Ladies Sandal Bata,Pair,1399,1399,1399,0,0,0.9919,1.0148,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,unchanged,18,Gas Charges for Q1,MMBTU,2566.5,2566.5,1976.5,0,29.85,2.0674,3.0667,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,unchanged,19,Energy Saver Philips 14 Watt,Each,397.24,397.24,379.68,0,4.62,0.2495,0.3374,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,unchanged,20,Sufi Washing Soap 250 gm Cake,Each,133.24,133.24,130.18,0,2.35,1.1178,0.5917,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,unchanged,21,Match Box,Each,6.24,6.24,6.24,0,0,0.3495,0.1969,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,unchanged,22,Petrol Super,Per Litre,267.15,267.15,249.56,0,7.05,1.4673,6.7018,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,unchanged,23,Hi-Speed Diesel,Per Litre,286.2,286.2,256.32,0,11.66,0.0114,0.0874,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,unchanged,24,Telephone Call Charges,Per Minute,1.79,1.79,1.79,0,0,0.0645,0.5468,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-27,unchanged,25,Toilet Soap LIFEBUOY 115 gm,Each,115.66,115.66,104.55,0,10.63,0.8529,0.6784,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-27.11.2025.xlsx
2025-11-20,increase,1,Tomatoes,1 Kg,190.59,121.37,190.3,57.03,0.15,1.4395,0.9816,0.7244089796,0.4845029729,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,increase,2,LPG 11.67 kg Cylinder,Each,3242.61,3083.59,3437.15,5.16,-5.66,0.6145,1.437,0.03046622445,0.06990489773,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,increase,3,Garlic (Lehsun),1 Kg,421.36,410.63,666.57,2.61,-36.79,0.6807,0.5795,0.001611486922,0.001342030886,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,increase,4,Sugar Refined,1 Kg,189.61,185.47,131.88,2.23,43.77,5.1148,3.1584,0.0814561031,0.0493270908,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,increase,5,Hi-Speed Diesel,Per Litre,286.2,280.13,256.32,2.17,11.66,0.0114,0.0874,0.0002736487226,0.001968311967,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,increase,6,Georgette (Average Quality),1 mtr,306.83,304.4,291.97,0.8,5.09,0.7584,0.9024,0.02517568248,0.02940538787,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,increase,7,Bananas (Kela) Local,1 Dozen,130.06,129.13,116.32,0.72,11.81,0.7124,0.9413,0.01061148935,0.01374836086,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,increase,8,Tea Prepared Ordinary,Per Cup,62.65,62.28,61.03,0.59,2.65,2.5003,2.3564,0.012496625,0.01157128853,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,increase,9,Firewood Whole,40 Kg,1428.07,1424.43,1269.22,0.26,12.52,5.0813,1.1969,0.002219595194,0.000506989446,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,increase,10,Shirting (Average Quality),1 mtr,506.07,504.81,476.44,0.25,6.22,0.0317,0.101,3.040541362e-05,5.964581717e-05,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,increase,11,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,583.54,582.32,552.46,0.21,5.63,3.2833,1.4648,0.01334797658,0.005845290083,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,increase,12,Beef with Bone (Average Quality),1 Kg,1157.17,1155.16,1019.95,0.17,13.45,2.4988,3.3533,0.001307432786,0.001699905789,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,increase,13,Mustard Oil (Average Quality),1 Kg,540.89,540.21,552.11,0.13,-2.03,0.0216,0.0341,0.0001216216545,0.0001789374515,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,increase,14,Mutton (Average Quality),1 Kg,2100.83,2098.57,1957.4,0.11,7.33,0.5498,2.4387,0.0005777028588,0.00253494723,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,increase,15,Powdered Milk NIDO 390 gm Polybag,Each,1119.52,1118.45,1034.92,0.1,8.17,0.0803,0.3817,0.0003344595499,0.001550791246,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,increase,16,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,2932.01,2931.76,2721.17,0.01,7.75,2.148,3.126,0.0008817569951,0.001282385069,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,decrease,1,Onions,1 Kg,135.45,154.58,150.45,-12.38,-9.97,2.6815,1.6822,-0.3942061876,-0.2425795384,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,decrease,2,Chicken Farm Broiler (Live),1 Kg,359.65,391.21,371.57,-8.07,-3.21,2.9269,3.8681,-0.162456125,-0.2105795575,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,decrease,3,Potatoes,1 Kg,79.21,83.99,112.45,-5.69,-29.56,2.2955,1.2157,-0.1176993561,-0.0611369626,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,decrease,4,Salt Powdered (NATIONAL/SHAN) 800 gm Packet,Each,70.17,71.36,71.46,-1.67,-1.81,0.2844,0.2279,-0.002067568126,-0.001640259972,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,decrease,5,Pulse Moong (Washed),1 Kg,372.8,378.92,386.02,-1.62,-3.42,0.8715,0.4816,-0.0006081082725,-0.0003280519945,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,decrease,6,Wheat Flour Bag,20 Kg,2149.93,2180.74,1832.71,-1.41,17.31,6.1372,3.9725,-0.1134121928,-0.07199250133,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,decrease,7,Pulse Gram,1 Kg,278.86,281.13,394.18,-0.81,-29.26,0.7967,0.4711,-0.002554054744,-0.001461322521,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,decrease,8,Eggs Hen (Farm),1 Dozen,354.01,355.73,353.67,-0.48,0.1,1.178,1.4424,-0.002706081812,-0.003250697036,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,decrease,9,Pulse Masoor (Washed),1 Kg,290.28,291.09,305.82,-0.28,-5.08,0.6545,0.4608,-0.0006993245133,-0.0004771665374,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,decrease,10,Rice IRRI-6/9 (Sindh/Punjab),1 Kg,156.75,157.1,161.64,-0.22,-3.03,0.5922,0.1671,-0.008756759123,-0.002445478504,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,decrease,11,Gur (Average Quality),1 Kg,241.98,242.45,207.98,-0.19,16.35,0.2341,0.1075,-9.121624087e-05,-2.982290859e-05,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,decrease,12,Pulse Mash (Washed),1 Kg,442.66,443.34,522.52,-0.15,-15.28,0.2855,0.3269,6.081082725e-05,8.946872576e-05,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,decrease,13,Rice Basmati Broken (Average Quality),1 Kg,215.78,215.98,207.54,-0.09,3.97,2.961,1.2636,-0.02551014203,-0.01067660127,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,unchanged,1,Bread plain (Small Size),Each,110.73,110.73,108.85,0,1.73,0.1041,0.5698,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,unchanged,2,Milk fresh (Un-boiled),1 Ltr,202.93,202.93,197.04,0,2.99,17.5449,18.3937,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,unchanged,3,Curd (Dahi) Loose,1 Kg,238.55,238.55,231.06,0,3.24,0.7366,1.8181,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,unchanged,4,Vegetable Ghee DALDA/HABIB 2.5 kg Tin,Each,1492.75,1492.75,1368.97,0,9.04,3.2833,1.4648,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,unchanged,5,Chilies Powder NATIONAL 200 gm Packet,Each,322.29,322.29,320,0,0.72,1.3896,0.8454,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,unchanged,6,Tea Lipton Yellow Label 190 gm Packet,Each,447.06,447.06,543.78,0,-17.79,3.1478,2.3913,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,unchanged,7,Cooked Beef at Average Hotel,Per Plate,315.49,315.49,298.6,0,5.66,0.5033,1.0497,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,unchanged,8,Cooked Daal at Average Hotel,Per Plate,167.79,167.79,160.91,0,4.28,1.3118,1.3014,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,unchanged,9,Cigarettes Capstan 20'S Packet,Each,243.2,243.2,232.06,0,4.8,1.617,1.0931,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,unchanged,10,"Long Cloth 57"" Gul Ahmed/Al Karam",1 mtr,660.47,660.47,617,0,7.05,4.2221,3.9577,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,unchanged,11,Lawn Printed Gul Ahmed/Al Karam,1 mtr,662.54,662.54,611.82,0,8.29,2.3442,2.1473,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,unchanged,12,Gents Sandal Bata,Pair,2499,2499,2499,0,0,0.635,0.5122,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,unchanged,13,Gents Sponge Chappal Bata,Pair,599,599,599,0,0,0.211,0.164,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,unchanged,14,Ladies Sandal Bata,Pair,1399,1399,1399,0,0,0.9919,1.0148,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,unchanged,15,Electricity Charges for Q1,Per Unit,4.83,4.83,6.55,0,-26.26,8.3627,12.9291,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,unchanged,16,Gas Charges for Q1,MMBTU,2566.5,2566.5,1976.5,0,29.85,2.0674,3.0667,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,unchanged,17,Energy Saver Philips 14 Watt,Each,397.24,397.24,379.68,0,4.62,0.2495,0.3374,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,unchanged,18,Sufi Washing Soap 250 gm Cake,Each,133.24,133.24,129.49,0,2.9,1.1178,0.5917,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,unchanged,19,Match Box,Each,6.24,6.24,6.24,0,0,0.3495,0.1969,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,unchanged,20,Petrol Super,Per Litre,267.15,267.15,249.56,0,7.05,1.4673,6.7018,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,unchanged,21,Telephone Call Charges,Per Minute,1.79,1.79,1.79,0,0,0.0645,0.5468,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-20,unchanged,22,Toilet Soap LIFEBUOY 115 gm,Each,115.66,115.66,104.55,0,10.63,0.8529,0.6784,0,0,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-20.11.2025.xlsx
2025-11-13,increase,1,Chicken Farm Broiler (Live),1 Kg,391.21,325.11,382.93,20.33,2.16,2.9269,3.8681,0.3888227273,0.5048971213,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-13.11.2025.xlsx
2025-11-13,increase,2,Tomatoes,1 Kg,121.37,108.34,157.64,12.03,-23.01,1.4395,0.9816,0.1271767345,0.08520382512,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-13.11.2025.xlsx
2025-11-13,increase,3,Bananas (Kela) Local,1 Dozen,129.13,126.2,115.59,2.32,11.71,0.7124,0.9413,0.01128968132,0.01469031468,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-13.11.2025.xlsx
2025-11-13,increase,4,LPG 11.67 kg Cylinder,Each,3083.59,3023.99,3464.75,1.97,-11,0.6145,1.437,0.01995527455,0.0458097976,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-13.11.2025.xlsx
2025-11-13,increase,5,Potatoes,1 Kg,83.99,83.09,108.32,1.08,-22.46,2.2955,1.2157,0.1034073784,0.05381452009,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-13.11.2025.xlsx
2025-11-13,increase,6,"Cooking Oil DALDA or Other Similar Brand (SN), 5 Litre Tin",Each,2931.76,2920.67,2703.72,0.38,8.43,2.148,3.126,0.008482517318,0.01211201455,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-13.11.2025.xlsx
2025-11-13,increase,7,Shirting (Average Quality),1 mtr,504.81,502.98,476.23,0.36,6,0.0317,0.101,6.102530445e-05,0.0002098616382,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-13.11.2025.xlsx
2025-11-13,increase,8,Pulse Masoor (Washed),1 Kg,291.09,290.12,307.72,0.33,-5.4,0.6545,0.4608,-0.0003661518267,-0.0002698221063,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-13.11.2025.xlsx
2025-11-13,increase,9,Firewood Whole,40 Kg,1424.43,1420.7,1269.22,0.26,12.23,5.0813,1.1969,0.01183890906,0.002758181531,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-13.11.2025.xlsx
2025-11-13,increase,10,Beef with Bone (Average Quality),1 Kg,1155.16,1152.14,1010.69,0.26,14.29,2.4988,3.3533,0.003753056224,0.004976718849,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-13.11.2025.xlsx
2025-11-13,increase,11,Mutton (Average Quality),1 Kg,2098.57,2097.11,1940.2,0.07,8.16,0.5498,2.4387,9.153795667e-05,0.0004497035105,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-13.11.2025.xlsx
2025-11-13,increase,12,Vegetable Ghee DALDA/HABIB or Other superior Quality 1 kg Pouch,Each,582.32,581.97,540.02,0.06,7.83,3.2833,1.4648,0.0003966644789,0.0001499011702,https://www.pbs.gov.pk/wp-content/uploads/2020/07/3.-SPI-Report-13.11.2025.xlsx
